customer_id,transaction_date,monetary_value
C0700,2023-03-30,70.66
C0700,2023-05-06,49.99
C0700,2023-05-26,19.62
C0700,2023-07-01,63.6
C0700,2023-10-09,82.79
C0701,2023-11-07,55.23
C0702,2023-01-27,39.55
C0702,2023-03-11,151.1
C0702,2023-05-23,27.9
C0702,2023-06-11,50.23
C0702,2023-09-21,24.1
C0702,2023-12-09,117.18
C0703,2023-03-12,65.78
C0703,2023-08-09,32.55
C0703,2023-09-01,81.45
C0703,2023-10-16,190.37
C0703,2023-10-21,56.38
C0704,2023-03-13,124.82
C0704,2023-04-04,34.13
C0704,2023-07-24,117.63
C0704,2023-08-23,101.33
C0704,2023-10-26,27.58
C0705,2023-01-26,50.3
C0705,2023-12-13,69.54
C0706,2023-11-30,9.77
C0707,2023-04-15,126.94
C0707,2023-04-19,49.46
C0707,2023-06-14,125.55
C0708,2023-02-11,51.36
C0708,2023-07-10,41.99
C0708,2023-11-25,42.46
C0709,2023-01-01,9.99
C0709,2023-03-05,39.29
C0709,2023-05-07,48.1
C0710,2023-01-07,96.75
C0710,2023-01-27,67.51
C0710,2023-06-24,27.35
C0710,2023-08-18,46.43
C0710,2023-09-25,30.95
C0711,2023-04-08,54.56
C0711,2023-04-25,132.75
C0711,2023-06-17,20.97
C0711,2023-11-04,165.75
C0712,2023-04-07,40.09
C0712,2023-09-07,119.55
C0712,2023-09-09,36.83
C0712,2023-11-07,52.64
C0713,2023-01-26,92.03
C0713,2023-01-30,72.94
C0713,2023-04-01,138.03
C0713,2023-12-26,110.34
C0714,2023-03-09,82.32
C0714,2023-04-08,196.08
C0714,2023-04-10,61.19
C0714,2023-06-24,46.85
C0714,2023-10-03,61.5
C0714,2023-10-28,43.88
C0715,2023-02-02,65.48
C0716,2023-10-06,19.07
C0717,2023-04-30,49.51
C0717,2023-06-28,44.28
C0717,2023-09-17,12.03
C0717,2023-11-14,51.57
C0717,2023-12-07,94.09
C0718,2023-02-11,18.61
C0719,2023-04-18,65.07
C0719,2023-10-07,47.95
C0719,2023-11-17,100.32
C0720,2023-05-30,85.35
C0720,2023-06-23,53.0
C0720,2023-06-30,86.65
C0720,2023-07-15,122.59
C0720,2023-08-30,29.59
C0720,2023-10-09,49.4
C0720,2023-10-16,120.93
C0721,2023-06-26,31.83
C0721,2023-07-12,47.3
C0721,2023-09-26,100.62
C0721,2023-11-03,21.32
C0721,2023-11-14,133.33
C0721,2023-11-26,38.61
C0721,2023-12-13,97.61
C0722,2023-01-22,167.58
C0722,2023-02-02,72.1
C0722,2023-05-16,48.95
C0722,2023-07-22,42.64
C0722,2023-08-07,32.91
C0722,2023-09-21,95.2
C0723,2023-01-09,110.43
C0723,2023-01-16,73.81
C0723,2023-09-06,26.3
C0723,2023-09-19,97.67
C0723,2023-10-31,53.78
C0724,2023-02-24,103.78
C0725,2023-02-03,54.85
C0725,2023-07-14,55.77
C0725,2023-08-09,51.87
C0725,2023-08-13,62.03
C0725,2023-11-14,30.55
C0726,2023-01-29,58.56
C0726,2023-01-30,34.23
C0726,2023-03-14,27.86
C0726,2023-09-05,130.23
C0726,2023-11-02,43.03
C0727,2023-09-01,88.5
C0727,2023-10-04,19.8
C0728,2023-01-01,96.99
C0728,2023-05-13,156.4
C0729,2023-01-25,22.4
C0729,2023-12-23,55.02
C0730,2023-02-15,60.16
C0730,2023-06-10,18.42
C0730,2023-07-31,71.99
C0730,2023-08-10,36.57
C0730,2023-08-13,87.21
C0730,2023-08-31,36.59
C0730,2023-12-14,127.3
C0731,2023-01-20,110.5
C0731,2023-04-26,105.46
C0731,2023-05-15,164.9
C0731,2023-10-02,24.66
C0731,2023-12-07,183.6
C0731,2023-12-09,69.22
C0732,2023-01-04,85.28
C0732,2023-02-25,23.8
C0732,2023-08-27,140.17
C0732,2023-09-26,32.63
C0732,2023-11-22,71.47
C0732,2023-11-28,79.86
C0732,2023-11-29,19.01
C0733,2023-01-01,56.98
C0733,2023-06-17,110.2
C0733,2023-10-04,155.93
C0733,2023-10-23,53.22
C0733,2023-12-26,19.81
C0734,2023-03-30,86.69
C0734,2023-09-29,34.53
C0734,2023-10-26,50.04
C0734,2023-11-17,17.42
C0734,2023-11-25,90.23
C0735,2023-01-12,40.95
C0735,2023-07-01,167.4
C0735,2023-08-12,43.3
C0735,2023-08-28,46.72
C0736,2023-04-07,54.22
C0736,2023-04-09,246.07
C0736,2023-04-21,9.1
C0736,2023-06-01,55.22
C0736,2023-07-14,41.49
C0736,2023-12-19,216.75
C0737,2023-02-04,80.42
C0737,2023-02-04,94.16
C0737,2023-02-07,134.36
C0737,2023-03-04,63.93
C0737,2023-06-29,38.5
C0737,2023-08-12,219.57
C0737,2023-10-03,80.54
C0738,2023-01-12,34.66
C0738,2023-05-26,52.14
C0738,2023-06-21,121.98
C0738,2023-08-17,60.11
C0738,2023-10-12,62.56
C0738,2023-10-14,37.71
C0738,2023-12-04,37.49
C0739,2023-05-31,67.03
C0739,2023-07-09,59.79
C0739,2023-10-23,60.32
C0739,2023-10-30,124.22
C0740,2023-01-24,149.37
C0740,2023-03-09,106.21
C0740,2023-03-30,17.71
C0740,2023-06-06,20.63
C0740,2023-10-06,56.47
C0741,2023-01-07,57.24
C0742,2023-03-15,22.99
C0742,2023-03-27,68.77
C0742,2023-09-19,48.03
C0742,2023-10-06,45.7
C0742,2023-12-06,68.55
C0743,2023-07-03,53.09
C0743,2023-09-06,28.97
C0743,2023-09-13,121.75
C0743,2023-11-22,46.59
C0743,2023-11-24,223.52
C0743,2023-12-23,13.31
C0744,2023-06-14,23.52
C0744,2023-08-25,31.06
C0744,2023-12-20,13.19
C0745,2023-03-20,26.46
C0745,2023-06-23,33.06
C0746,2023-02-06,26.02
C0746,2023-04-28,102.89
C0746,2023-11-03,38.94
C0746,2023-12-05,33.68
C0746,2023-12-06,83.83
C0747,2023-04-24,74.03
C0747,2023-05-26,82.07
C0747,2023-06-14,62.8
C0747,2023-06-21,231.03
C0748,2023-10-20,49.95
C0749,2023-05-17,57.68
C0749,2023-12-04,31.78
C0750,2023-01-22,75.74
C0750,2023-05-10,154.48
C0750,2023-07-30,106.77
C0750,2023-08-29,96.34
C0750,2023-10-27,74.8
C0750,2023-11-19,48.21
C0751,2023-01-20,13.32
C0751,2023-04-13,264.11
C0751,2023-04-23,75.7
C0751,2023-09-16,21.84
C0751,2023-11-28,45.53
C0751,2023-12-15,19.06
C0751,2023-12-23,83.71
C0752,2023-03-02,100.02
C0752,2023-04-02,73.38
C0752,2023-05-08,29.15
C0752,2023-06-02,58.94
C0752,2023-09-11,111.98
C0752,2023-10-15,14.01
C0753,2023-04-14,306.96
C0753,2023-04-26,96.03
C0753,2023-06-21,155.52
C0753,2023-08-16,17.76
C0753,2023-08-27,28.3
C0753,2023-10-07,124.37
C0753,2023-10-08,43.28
C0754,2023-03-07,92.85
C0754,2023-06-19,97.11
C0754,2023-06-30,95.49
C0754,2023-07-03,48.52
C0754,2023-07-07,69.87
C0754,2023-12-31,119.8
C0755,2023-05-02,19.85
C0755,2023-05-26,110.45
C0755,2023-06-04,170.73
C0755,2023-11-06,25.97
C0756,2023-02-26,39.26
C0756,2023-08-04,103.57
C0756,2023-08-11,91.95
C0756,2023-10-17,112.82
C0757,2023-04-11,35.98
C0757,2023-06-25,98.65
C0757,2023-07-15,98.35
C0758,2023-01-31,87.77
C0758,2023-02-25,20.94
C0758,2023-06-22,33.02
C0758,2023-08-23,141.27
C0759,2023-04-08,57.62
C0759,2023-05-24,143.84
C0759,2023-06-23,65.89
C0759,2023-09-05,48.89
C0759,2023-09-19,48.55
C0759,2023-12-22,28.63
C0760,2023-01-20,54.01
C0760,2023-03-18,96.77
C0760,2023-06-09,113.22
C0760,2023-06-18,110.23
C0760,2023-08-16,73.78
C0760,2023-09-07,37.29
C0760,2023-11-03,71.56
C0761,2023-01-04,144.36
C0761,2023-02-20,69.91
C0761,2023-03-27,23.67
C0762,2023-01-25,38.13
C0762,2023-03-20,67.34
C0762,2023-10-16,79.81
C0763,2023-02-14,110.54
C0763,2023-04-30,112.27
C0763,2023-06-11,121.75
C0763,2023-06-30,57.08
C0763,2023-07-22,122.1
C0763,2023-08-15,38.06
C0763,2023-08-25,71.33
C0764,2023-04-21,69.51
C0764,2023-05-26,89.59
C0764,2023-07-29,27.22
C0764,2023-10-18,25.78
C0764,2023-11-08,19.07
C0765,2023-02-08,63.78
C0765,2023-05-27,58.18
C0765,2023-07-06,54.83
C0765,2023-07-30,55.95
C0765,2023-08-01,129.69
C0765,2023-10-01,122.01
C0766,2023-11-25,83.69
C0766,2023-11-26,51.18
C0766,2023-11-27,134.73
C0766,2023-12-23,148.58
C0767,2023-04-28,253.32
C0768,2023-02-20,217.94
C0768,2023-04-03,117.0
C0768,2023-05-30,43.13
C0768,2023-08-17,42.18
C0768,2023-09-13,22.32
C0768,2023-10-11,47.59
C0768,2023-11-10,93.48
C0769,2023-03-19,83.42
C0769,2023-04-04,55.42
C0769,2023-05-25,64.95
C0769,2023-08-05,62.04
C0769,2023-10-20,52.09
C0769,2023-11-29,64.24
C0769,2023-12-06,39.19
C0770,2023-03-22,89.39
C0770,2023-05-13,16.6
C0770,2023-05-15,86.61
C0770,2023-06-12,73.38
C0770,2023-10-02,130.5
C0770,2023-10-03,7.09
C0770,2023-12-17,169.4
C0771,2023-07-07,41.59
C0771,2023-09-24,170.62
C0772,2023-02-06,78.53
C0772,2023-03-08,116.21
C0772,2023-03-16,96.03
C0772,2023-03-20,63.58
C0772,2023-09-15,13.83
C0772,2023-11-28,44.19
C0773,2023-04-23,97.82
C0773,2023-12-29,42.92
C0774,2023-01-09,57.43
C0774,2023-02-18,42.18
C0774,2023-02-18,46.54
C0774,2023-09-29,77.23
C0775,2023-12-10,105.8
C0776,2023-03-02,26.97
C0776,2023-04-08,66.77
C0776,2023-09-24,82.27
C0776,2023-11-07,81.92
C0776,2023-12-30,48.14
C0777,2023-02-22,45.6
C0777,2023-05-24,70.46
C0777,2023-06-29,49.67
C0778,2023-01-12,83.6
C0778,2023-04-14,41.46
C0778,2023-04-28,64.92
C0778,2023-09-21,34.29
C0778,2023-09-22,33.44
C0778,2023-10-02,64.98
C0779,2023-01-03,67.35
C0779,2023-03-15,110.36
C0779,2023-03-15,65.22
C0779,2023-03-20,130.09
C0779,2023-04-20,41.17
C0779,2023-10-01,58.31
C0779,2023-10-17,57.47
C0780,2023-01-07,44.79
C0780,2023-05-30,73.6
C0780,2023-07-11,157.13
C0780,2023-08-06,74.97
C0780,2023-08-24,33.91
C0780,2023-09-13,34.07
C0780,2023-12-12,88.83
C0781,2023-01-21,37.18
C0781,2023-06-30,83.8
C0782,2023-02-08,37.67
C0782,2023-03-09,149.05
C0782,2023-05-06,75.8
C0782,2023-12-20,147.02
C0783,2023-10-19,44.75
C0784,2023-02-17,65.06
C0784,2023-08-03,39.56
C0784,2023-11-09,39.76
C0784,2023-11-21,112.93
C0784,2023-12-09,76.67
C0785,2023-02-12,52.98
C0785,2023-06-18,140.15
C0786,2023-07-11,53.6
C0786,2023-10-03,72.99
C0787,2023-04-01,41.35
C0787,2023-09-27,176.73
C0787,2023-09-29,10.54
C0787,2023-11-01,153.56
C0788,2023-10-27,91.46
C0789,2023-03-05,62.7
C0789,2023-06-25,95.07
C0789,2023-07-13,124.41
C0789,2023-09-10,11.83
C0789,2023-11-04,62.81
C0790,2023-01-03,245.77
C0790,2023-03-15,60.31
C0790,2023-03-25,15.34
C0790,2023-08-26,114.29
C0790,2023-11-04,92.22
C0791,2023-01-12,46.53
C0791,2023-03-25,70.74
C0791,2023-04-04,41.49
C0791,2023-04-19,70.08
C0791,2023-06-03,63.14
C0791,2023-08-02,46.05
C0792,2023-03-04,123.42
C0792,2023-10-09,53.29
C0792,2023-12-31,123.45
C0793,2023-05-25,56.96
C0793,2023-08-30,99.24
C0793,2023-09-29,77.26
C0793,2023-11-24,45.98
C0794,2023-04-01,101.45
C0794,2023-09-01,61.37
C0794,2023-09-28,179.39
C0795,2023-01-14,97.56
C0795,2023-03-20,83.52
C0795,2023-04-20,107.03
C0795,2023-05-11,62.07
C0796,2023-07-04,133.24
C0796,2023-07-09,26.86
C0796,2023-07-19,71.4
C0796,2023-08-03,89.12
C0796,2023-10-02,51.23
C0796,2023-11-22,68.09
C0796,2023-12-01,129.31
C0797,2023-01-16,233.34
C0797,2023-06-26,20.7
C0797,2023-09-14,163.69
C0797,2023-11-28,42.35
C0797,2023-12-14,19.83
C0798,2023-04-05,97.45
C0798,2023-11-20,62.38
C0798,2023-12-20,100.24
C0799,2023-01-09,97.81
C0799,2023-02-18,71.69
C0799,2023-03-02,52.27
C0799,2023-05-29,73.85
C0799,2023-08-27,59.08
C0799,2023-10-20,49.72
C0800,2023-01-17,17.41
C0800,2023-04-20,40.74
C0800,2023-05-15,154.56
C0800,2023-07-13,19.06
C0800,2023-11-29,70.96
C0801,2023-12-14,112.43
C0802,2023-03-19,59.29
C0802,2023-06-21,48.47
C0802,2023-07-15,178.19
C0802,2023-08-03,25.44
C0802,2023-12-16,165.91
C0803,2023-07-13,49.8
C0803,2023-07-27,161.78
C0803,2023-11-16,151.1
C0803,2023-12-05,21.18
C0804,2023-05-30,31.26
C0804,2023-07-05,9.11
C0804,2023-08-23,135.28
C0804,2023-09-28,42.65
C0804,2023-11-13,29.37
C0804,2023-11-26,81.69
C0805,2023-01-09,137.75
C0805,2023-04-24,132.82
C0805,2023-05-15,89.49
C0805,2023-06-01,97.27
C0805,2023-08-11,33.74
C0805,2023-10-31,63.7
C0805,2023-11-08,71.58
C0806,2023-03-05,80.73
C0806,2023-04-10,91.12
C0806,2023-04-13,25.53
C0806,2023-05-16,26.71
C0807,2023-04-14,37.13
C0807,2023-08-22,48.83
C0808,2023-03-10,46.22
C0809,2023-03-24,150.05
C0809,2023-04-30,94.81
C0809,2023-05-23,38.52
C0809,2023-06-28,102.24
C0809,2023-12-10,86.17
C0810,2023-01-20,37.45
C0810,2023-01-21,42.81
C0810,2023-04-18,15.35
C0810,2023-06-06,28.06
C0810,2023-11-01,115.08
C0811,2023-02-10,66.99
C0811,2023-04-08,21.41
C0811,2023-06-10,14.01
C0811,2023-08-11,52.61
C0811,2023-08-18,53.56
C0811,2023-10-18,24.54
C0812,2023-05-07,83.78
C0812,2023-05-08,68.56
C0812,2023-12-18,11.5
C0813,2023-01-13,120.92
C0813,2023-04-02,40.66
C0813,2023-05-04,28.54
C0813,2023-07-19,164.25
C0813,2023-10-27,74.38
C0814,2023-02-20,37.56
C0814,2023-04-06,11.31
C0814,2023-04-13,92.89
C0814,2023-04-20,12.2
C0814,2023-08-09,63.97
C0814,2023-10-05,53.61
C0814,2023-10-26,51.36
C0815,2023-08-24,20.3
C0815,2023-09-22,77.28
C0816,2023-01-25,59.83
C0816,2023-02-09,30.39
C0816,2023-06-19,149.66
C0816,2023-07-05,184.97
C0816,2023-12-11,58.79
C0816,2023-12-14,81.58
C0817,2023-01-25,1.3
C0817,2023-04-06,76.8
C0817,2023-05-05,80.48
C0817,2023-09-09,73.75
C0817,2023-10-29,112.05
C0817,2023-12-04,97.55
C0818,2023-02-22,140.47
C0818,2023-03-06,85.47
C0818,2023-05-24,71.22
C0818,2023-11-11,75.67
C0819,2023-01-07,70.39
C0819,2023-03-12,34.34
C0820,2023-01-24,28.1
C0820,2023-07-30,56.8
C0821,2023-03-14,158.24
C0821,2023-03-25,47.26
C0821,2023-06-20,58.41
C0822,2023-05-11,13.31
C0822,2023-06-09,63.9
C0822,2023-08-13,75.43
C0822,2023-12-25,32.42
C0823,2023-12-21,114.86
C0824,2023-06-03,79.43
C0825,2023-02-06,130.02
C0825,2023-04-19,77.21
C0825,2023-10-16,42.37
C0825,2023-10-28,29.61
C0825,2023-11-05,32.48
C0825,2023-11-21,184.38
C0826,2023-08-04,45.11
C0827,2023-03-12,66.47
C0827,2023-06-19,144.47
C0827,2023-06-23,75.05
C0827,2023-08-17,78.95
C0827,2023-12-24,52.57
C0828,2023-01-07,19.02
C0828,2023-06-01,85.49
C0828,2023-11-24,26.81
C0829,2023-02-06,74.82
C0829,2023-03-28,38.79
C0829,2023-04-23,29.26
C0829,2023-06-04,99.21
C0829,2023-11-14,177.05
C0829,2023-11-27,42.69
C0830,2023-01-26,80.53
C0830,2023-02-12,102.52
C0830,2023-04-07,68.56
C0830,2023-06-02,72.2
C0830,2023-07-17,49.59
C0830,2023-07-29,79.84
C0830,2023-10-13,29.97
C0831,2023-04-23,63.83
C0831,2023-05-05,23.66
C0831,2023-07-18,24.42
C0831,2023-09-04,51.07
C0831,2023-11-19,121.38
C0832,2023-05-28,33.42
C0832,2023-07-05,149.51
C0832,2023-09-16,89.12
C0832,2023-10-19,68.63
C0832,2023-10-21,77.86
C0832,2023-10-21,50.05
C0832,2023-12-08,142.48
C0833,2023-02-14,22.03
C0833,2023-06-04,95.57
C0833,2023-06-14,67.89
C0833,2023-06-25,93.59
C0833,2023-07-05,119.54
C0833,2023-10-23,76.39
C0833,2023-10-31,77.86
C0834,2023-05-04,122.21
C0835,2023-02-01,14.76
C0835,2023-02-25,76.4
C0835,2023-04-11,93.4
C0835,2023-04-15,86.64
C0835,2023-06-11,53.38
C0835,2023-10-03,32.09
C0835,2023-10-13,178.42
C0836,2023-04-28,38.97
C0836,2023-06-25,46.56
C0836,2023-10-05,50.15
C0836,2023-10-24,58.63
C0836,2023-12-17,93.18
C0837,2023-01-10,73.03
C0837,2023-03-17,57.73
C0837,2023-03-29,62.12
C0837,2023-05-21,14.97
C0837,2023-11-26,83.88
C0837,2023-12-20,61.14
C0838,2023-01-29,165.19
C0838,2023-04-13,86.27
C0839,2023-05-27,107.19
C0839,2023-12-26,169.66
C0840,2023-04-03,46.16
C0840,2023-04-15,48.64
C0840,2023-05-20,157.01
C0840,2023-05-20,143.75
C0840,2023-07-02,57.05
C0840,2023-07-12,126.22
C0840,2023-09-05,27.86
C0841,2023-01-14,115.9
C0841,2023-02-22,18.15
C0841,2023-03-22,45.62
C0841,2023-03-27,41.06
C0841,2023-05-03,62.7
C0841,2023-11-27,98.34
C0842,2023-01-17,246.59
C0842,2023-03-05,23.7
C0842,2023-04-15,134.79
C0842,2023-06-13,60.58
C0842,2023-09-25,57.35
C0842,2023-11-12,237.8
C0842,2023-11-20,151.86
C0843,2023-01-28,28.37
C0844,2023-10-02,109.75
C0844,2023-10-05,89.44
C0845,2023-02-07,46.31
C0846,2023-05-29,95.78
C0846,2023-09-13,50.27
C0846,2023-10-21,159.77
C0846,2023-11-27,55.06
C0847,2023-01-03,46.63
C0847,2023-01-16,52.36
C0847,2023-03-02,34.42
C0847,2023-10-25,101.19
C0848,2023-01-31,66.18
C0848,2023-05-02,100.18
C0849,2023-04-01,36.89
C0849,2023-06-07,38.42
C0849,2023-08-20,70.91
C0850,2023-03-22,28.45
C0850,2023-04-22,77.14
C0850,2023-09-15,46.98
C0850,2023-12-22,48.44
C0851,2023-03-08,19.59
C0851,2023-06-21,27.41
C0851,2023-11-15,61.97
C0851,2023-12-29,81.2
C0852,2023-04-20,42.61
C0852,2023-09-14,141.37
C0852,2023-10-04,76.24
C0852,2023-12-19,83.14
C0853,2023-06-09,153.49
C0853,2023-08-28,90.2
C0853,2023-10-16,57.07
C0853,2023-10-26,147.84
C0854,2023-04-06,56.07
C0854,2023-08-20,26.79
C0854,2023-09-27,199.81
C0854,2023-11-03,143.43
C0854,2023-11-04,19.38
C0854,2023-11-14,90.81
C0855,2023-02-13,8.17
C0855,2023-05-11,78.94
C0855,2023-07-14,73.55
C0855,2023-07-25,67.04
C0856,2023-01-13,57.79
C0856,2023-06-15,39.35
C0856,2023-06-20,48.04
C0856,2023-06-23,64.48
C0857,2023-02-10,56.36
C0858,2023-05-08,38.3
C0858,2023-06-11,61.04
C0858,2023-08-07,21.24
C0858,2023-08-24,124.8
C0859,2023-06-02,138.19
C0859,2023-06-24,23.12
C0859,2023-09-14,86.85
C0859,2023-10-04,81.09
C0859,2023-10-12,82.12
C0860,2023-02-07,78.18
C0860,2023-04-29,124.46
C0860,2023-06-14,93.36
C0860,2023-09-27,117.33
C0861,2023-02-03,50.37
C0861,2023-02-04,44.89
C0861,2023-06-01,45.11
C0861,2023-06-26,119.62
C0861,2023-10-17,112.31
C0862,2023-01-17,90.58
C0862,2023-02-02,112.13
C0862,2023-02-27,74.09
C0862,2023-05-12,188.08
C0862,2023-09-15,24.39
C0863,2023-04-28,28.41
C0863,2023-05-22,83.36
C0864,2023-02-07,11.92
C0864,2023-02-25,149.31
C0864,2023-08-31,41.06
C0864,2023-09-11,163.62
C0864,2023-10-22,113.2
C0865,2023-01-02,89.17
C0865,2023-04-23,59.56
C0865,2023-04-26,56.3
C0865,2023-11-15,59.69
C0865,2023-12-09,103.65
C0865,2023-12-23,104.23
C0866,2023-04-07,51.36
C0867,2023-01-26,39.21
C0867,2023-03-05,60.93
C0867,2023-05-27,12.63
C0867,2023-07-30,45.06
C0867,2023-11-02,77.75
C0867,2023-11-09,163.59
C0867,2023-12-22,94.34
C0868,2023-03-13,47.61
C0868,2023-08-23,101.49
C0869,2023-02-28,132.02
C0869,2023-04-12,22.15
C0870,2023-01-07,56.12
C0870,2023-03-18,54.39
C0870,2023-03-19,139.41
C0870,2023-03-24,59.25
C0870,2023-05-28,38.55
C0870,2023-05-28,74.56
C0870,2023-07-29,83.69
C0871,2023-01-19,56.53
C0871,2023-03-19,48.72
C0871,2023-08-01,116.87
C0871,2023-08-17,215.8
C0871,2023-10-06,25.36
C0872,2023-01-19,86.52
C0872,2023-11-25,57.72
C0873,2023-04-19,31.01
C0873,2023-10-05,64.06
C0874,2023-03-28,64.24
C0874,2023-05-07,112.69
C0874,2023-06-04,43.6
C0874,2023-09-16,17.82
C0874,2023-10-02,69.59
C0874,2023-11-02,95.71
C0874,2023-11-23,41.85
C0875,2023-02-11,135.23
C0875,2023-02-11,38.49
C0876,2023-02-06,39.14
C0876,2023-06-15,98.04
C0876,2023-08-03,112.41
C0877,2023-01-05,126.75
C0877,2023-01-29,153.64
C0877,2023-02-20,20.52
C0877,2023-04-18,130.12
C0877,2023-05-23,17.32
C0877,2023-08-06,9.88
C0877,2023-09-03,107.02
C0878,2023-03-09,75.83
C0878,2023-05-24,144.18
C0878,2023-06-04,24.43
C0878,2023-07-07,202.97
C0878,2023-08-13,126.49
C0878,2023-11-02,88.36
C0879,2023-03-27,70.81
C0880,2023-06-25,97.31
C0880,2023-07-03,103.11
C0880,2023-11-06,115.28
C0880,2023-11-30,128.88
C0880,2023-12-04,68.01
C0880,2023-12-20,11.2
C0881,2023-01-31,94.03
C0881,2023-03-13,103.14
C0881,2023-05-03,19.45
C0881,2023-06-27,59.11
C0881,2023-06-27,19.22
C0881,2023-10-14,52.8
C0882,2023-02-04,101.55
C0882,2023-12-08,34.31
C0883,2023-09-01,65.96
C0883,2023-10-12,150.16
C0883,2023-12-21,72.69
C0884,2023-03-30,50.15
C0884,2023-04-20,167.86
C0884,2023-06-09,94.79
C0884,2023-08-19,130.98
C0884,2023-12-16,68.98
C0884,2023-12-28,69.87
C0885,2023-03-20,145.73
C0885,2023-08-24,88.39
C0885,2023-09-23,55.48
C0886,2023-03-18,114.64
C0886,2023-12-25,58.28
C0887,2023-05-06,54.73
C0887,2023-08-04,86.79
C0887,2023-08-17,92.02
C0888,2023-11-09,35.42
C0888,2023-11-18,52.78
C0889,2023-01-04,63.99
C0889,2023-12-21,22.39
C0890,2023-01-18,83.57
C0890,2023-02-07,92.3
C0890,2023-02-16,31.85
C0890,2023-07-31,30.67
C0890,2023-08-27,96.9
C0890,2023-09-13,34.64
C0891,2023-03-12,80.72
C0891,2023-04-03,19.49
C0891,2023-08-28,73.66
C0891,2023-11-09,59.93
C0892,2023-04-02,26.13
C0893,2023-08-11,78.27
C0894,2023-07-27,52.77
C0894,2023-10-07,84.89
C0894,2023-11-07,105.58
C0894,2023-12-14,50.23
C0894,2023-12-15,75.25
C0895,2023-01-06,68.81
C0896,2023-09-07,68.25
C0897,2023-09-27,52.55
C0898,2023-01-02,31.42
C0899,2023-03-11,79.91
C0899,2023-04-21,23.12
C0899,2023-07-14,73.1
C0899,2023-07-17,29.6
C0899,2023-08-21,25.04
C0900,2023-07-29,49.94
C0900,2023-10-13,62.75
C0901,2023-04-07,83.02
C0901,2023-06-11,27.78
C0901,2023-07-08,91.4
C0901,2023-07-23,21.09
C0901,2023-07-28,19.39
C0902,2023-02-14,65.15
C0902,2023-03-26,55.75
C0902,2023-08-13,102.87
C0902,2023-10-31,49.94
C0902,2023-11-30,42.84
C0903,2023-02-01,114.05
C0903,2023-09-24,50.86
C0903,2023-10-19,151.35
C0903,2023-11-14,129.96
C0903,2023-12-05,36.45
C0903,2023-12-21,84.51
C0904,2023-02-02,51.3
C0904,2023-03-19,34.86
C0904,2023-04-10,100.22
C0904,2023-05-08,100.29
C0904,2023-05-17,40.58
C0904,2023-10-31,34.0
C0905,2023-04-20,49.45
C0905,2023-08-17,182.87
C0906,2023-03-10,69.45
C0906,2023-05-18,48.76
C0906,2023-08-28,108.48
C0906,2023-12-25,153.01
C0907,2023-01-27,68.66
C0907,2023-05-05,52.67
C0907,2023-08-20,90.83
C0907,2023-11-15,37.61
C0907,2023-11-22,26.3
C0908,2023-02-24,137.44
C0908,2023-04-25,114.41
C0908,2023-07-31,59.16
C0909,2023-02-06,36.33
C0909,2023-04-04,48.47
C0909,2023-08-10,38.28
C0909,2023-08-23,195.94
C0909,2023-09-06,80.82
C0909,2023-11-11,148.75
C0910,2023-04-15,86.07
C0910,2023-09-01,82.76
C0910,2023-09-03,34.03
C0910,2023-10-14,66.73
C0910,2023-11-25,11.02
C0911,2023-02-06,100.38
C0911,2023-05-22,92.31
C0911,2023-07-17,98.54
C0911,2023-10-20,38.04
C0911,2023-12-01,79.78
C0912,2023-06-30,110.74
C0912,2023-08-17,158.84
C0913,2023-04-12,58.75
C0914,2023-02-16,44.16
C0914,2023-05-21,85.66
C0914,2023-05-21,112.73
C0914,2023-07-13,121.78
C0914,2023-08-07,78.58
C0914,2023-12-08,135.94
C0915,2023-03-15,71.73
C0915,2023-03-29,107.97
C0915,2023-04-24,179.15
C0915,2023-05-11,79.56
C0915,2023-11-10,50.33
C0915,2023-12-10,138.92
C0916,2023-02-27,42.96
C0916,2023-04-10,76.81
C0917,2023-03-07,49.94
C0917,2023-05-25,13.89
C0918,2023-04-01,161.23
C0918,2023-07-04,38.61
C0918,2023-12-04,104.35
C0919,2023-02-07,67.77
C0919,2023-04-28,72.98
C0919,2023-10-04,34.2
C0920,2023-02-24,47.48
C0920,2023-03-02,51.59
C0920,2023-09-21,38.84
C0920,2023-11-19,21.42
C0921,2023-06-05,70.02
C0921,2023-08-04,175.79
C0921,2023-09-07,28.7
C0922,2023-04-14,81.56
C0922,2023-09-25,95.01
C0923,2023-04-30,41.68
C0923,2023-06-16,88.65
C0923,2023-10-18,30.41
C0924,2023-10-12,66.73
C0925,2023-01-31,39.17
C0925,2023-07-24,77.26
C0925,2023-11-26,136.15
C0925,2023-11-28,126.36
C0926,2023-07-28,19.24
C0926,2023-09-25,67.74
C0926,2023-12-06,46.94
C0927,2023-01-11,56.35
C0927,2023-02-03,55.45
C0927,2023-03-06,48.77
C0927,2023-04-01,124.82
C0927,2023-05-16,33.1
C0927,2023-10-01,47.27
C0928,2023-04-05,82.03
C0928,2023-04-11,49.87
C0928,2023-04-23,44.95
C0928,2023-06-08,122.76
C0928,2023-12-22,101.91
C0929,2023-02-14,152.81
C0929,2023-08-18,62.89
C0930,2023-03-05,56.12
C0930,2023-04-17,202.81
C0930,2023-05-12,55.69
C0930,2023-06-16,71.77
C0930,2023-10-16,51.34
C0930,2023-12-15,44.21
C0930,2023-12-26,98.61
